Symbol,Name,LastSale,NetChange,%Change,MarketCap,Country,IPOYear,Volume,Sector,Industry
JMFINANCIL.NS,JindalSteel,579.85,2.36,59149.81,India,4824485,Steel-SpongeIron
JSWENERGY.NS,JKLakshmiCem,769.2,0.98,9051.18,India,149673,Cement-Major
JSWSTEEL.NS,JKPaper,374.7,-0.33,6347.51,India,180199,Paper
JAMNAAUTO.NS,JMFinancial,62.95,-1.33,6010.49,India,745832,Finance-Investments
JSL.NS,JSWEnergy,248.05,0.14,40796.18,India,765711,Power-Generation&Distribution
JINDALSTEL.NS,JSWSteel,722.35,0.42,174607.92,India,2268330,Steel-Large
JINDWORLD.NS,JubilantFood,437.75,-0.66,28884.72,India,1166939,Miscellaneous
JUBLFOOD.NS,JubilantIng.,403.8,-0.6,6431.77,India,277858,SpecialityChemicals
JUBLINGREA.NS,JubilantPharmo,310,-2.02,4937.72,India,78457,Pharmaceuticals
JUBLPHARMA.NS,JustDial,657.55,-1.26,5544.5,India,647684,Miscellaneous
JUSTDIAL.NS,JyothyLabs,193.65,0,7111,India,110005,PersonalCare
JYOTHYLAB.NS,KajariaCeramic,1110.9,-0.13,17689.14,India,303952,Ceramics&Granite
KPRMILL.NS,KalpataruPower,515.6,1.51,8375.72,India,174250,Power-Transmission&Equipment
KEI.NS,KalyanJeweller,102.6,-0.87,10568.34,India,1312875,Diamond&Jewellery
KNRCON.NS,KansaiNerolac,383.05,0.8,20643.32,India,662013,Paints&Varnishes
KPITTECH.NS,KarurVysya,95,-1.35,7619.51,India,2130751,Banks-PrivateSector
KRBL.NS,KECIntl,481.8,-1.82,12386.52,India,1018934,Power-Transmission&Equipment
KSB.NS,KEIIndustries,1751.55,-1.58,15797.66,India,110504,Cables-Power&Others
KAJARIACER.NS,KNRConstruct,235.7,-2.04,6628.7,India,291170,Construction&Contracting-Civil
KALPATPOWR.NS,KotakMahindra,1884.9,-0.18,374446.05,India,1876656,Banks-PrivateSector
KALYANKJIL.NS,KPITTech,853.35,-1.55,23394.06,India,1049644,ITServices&Consulting
KANSAINER.NS,KPRMill,618.9,1.11,21154.87,India,111165,Textiles-ReadymadeApparels
KARURVYSYA.NS,KRBL,384.9,12.17,9060.16,India,6466373,FoodProcessing
KEC.NS,KrishnaInst.,1489.9,-0.7,11923.34,India,4516,Hospital&HealthcareServices
KENNAMET.NS,L&TFinance,87.8,-1.24,21771.51,India,2379960,Finance-Investments
RUSTOMJEE.NS,L&TTechnology,3435.1,-0.44,36277.45,India,363695,Engineering
KFINTECH.NS,LakshmiMachine,10588.75,-0.87,11311.96,India,2213,Textiles-Machinery
KOTAKBANK.NS,Larsen,2219.6,0.14,311960.83,India,1970015,Infrastructure-General
KIMS.NS,LatentView,355.45,1.11,7283.22,India,122881,ITServices&Consulting
L&TFH.NS,LaurusLabs,311.95,0.86,16803.22,India,3472810,Pharmaceuticals
LTTS.NS,LaxmiOrganic,285.5,6.87,7570.5,India,2744085,SpecialityChemicals
LICHSGFIN.NS,LICHousingFin,330.9,-0.45,18201.58,India,807038,Finance-Housing
LTIM.NS,LICIndia,546.5,-0.36,345661.12,India,482728,Life&HealthInsurance
LAXMIMACH.NS,LindeIndia,4121,-0.74,35145.63,India,15392,Chemicals
LT.NS,LTIMindtree,4194.55,-2.87,124086.38,India,823131,Computers-Software
LATENTVIEW.NS,Lupin,686.85,-1.67,31250.39,India,1203963,Pharmaceuticals
LAURUSLABS.NS,LuxIndustries,1224,0.81,3680.77,India,42307,Textiles-Processing
LXCHEM.NS,MacrotechDev,952.5,2.03,151110.05,India,488521,Construction-Residential&CommercialComplexes
LEMONTREE.NS,MahanagarGas,1011.15,-0.67,32247.33,India,404164,Refineries
LICI.NS,M&MFinancial,261,0.5,45890.39,India,1718529,Finance-NBFC
LINDEINDIA.NS,M&M,1215.5,0.9,9987.92,India,1818732,Auto-Cars&Jeeps
LUPIN.NS,MahindraCIE,363.6,-0.99,13793.62,India,299247,Castings&Forgings
LUXIND.NS,MahindraHolida,288.35,-1.52,5806.12,India,162169,Hotels
MMTC.NS,MahindraLife,362.1,1.12,5600.5,India,70949,Construction&Contracting-Civil
MRF.NS,MahindraLogist,388,2.78,2795,India,112990,Diversified
MTARTECH.NS,ManappuramFin,129.6,-0.69,10969.28,India,8597931,Finance-Leasing&HirePurchase
LODHA.NS,MRPL,54.25,0.93,60535.75,India,1995674,Refineries
MGL.NS,Marico,468.15,-2.49,262203.98,India,2834418,PersonalCare
M&MFIN.NS,MarutiSuzuki,8679.95,-0.6,4845.68,India,280819,Auto-Cars&Jeeps
M&M.NS,Mastek,1587.25,-0.91,21959.65,India,106740,Computers-Software
MAHINDCIE.NS,MaxFinancial,636.3,-2.09,45613.95,India,475360,Finance-Investments
MHRIL.NS,MaxHealthcare,469.8,1.27,14270.58,India,2420589,Hospital&HealthcareServices
MAHLIFE.NS,MazagonDock,707.55,-1.21,7356,India,471169,ShipBuilding
MAHLOG.NS,MedplusHealth,739.7,0.76,8825.04,India,36400,Food&DrugRetailing
MANAPPURAM.NS,MetroBrands,797.45,-0.43,21669.45,India,143408,Footwear
MRPL.NS,Metropolis,1273.05,-1.73,6519.39,India,236853,Hospitals&MedicalServices
MARICO.NS,MMTCLtd,30.05,-0.5,4507.5,India,415744,Trading
MARUTI.NS,MOIL,151.1,-1.82,3074.66,India,96600,Mining&Minerals
MASTEK.NS,MothersonSWI,49.95,-0.1,46757.31,India,2685517,AutoAncillaries
MFSL.NS,MotilalOswal,612.35,-0.15,22083.43,India,49796,Finance-General
MAXHEALTH.NS,MphasiS,1784.05,0.01,9059.54,India,307190,Computers-Software
MAZDOCK.NS,MRF,85837.25,-1.13,33646.34,India,2897,Tyres
MEDPLUS.NS,MTARTech,1749.3,-1.07,36404.81,India,66349,Aerospace&Defence
MFL.NS,MCXIndia,1442.4,-0.56,9507.85,India,131756,Miscellaneous
METROBRAND.NS,MuthootFinance,1042.1,-0.77,5380.78,India,622638,Finance-Investments
METROPOLIS.NS,NarayanaHruda,760.15,0.03,41834.92,India,188327,Hospitals&MedicalServices
MSUMI.NS,NatcoPharma,557.35,-1.57,15409.34,India,314646,Pharmaceuticals
MOTILALOFS.NS,NALCO,83.9,1.45,15534.49,India,11582762,Aluminium
MPHASIS.NS,NavinFluorine,4641.9,0.73,10169.97,India,166263,Chemicals
MCX.NS,Nazara,512.2,-1.1,23010.44,India,270545,Software
MUTHOOTFIN.NS,NBCC(India),38.1,-0.39,3389.44,India,5552451,Infrastructure-General
NATCOPHARM.NS,NCC,109.4,0.23,6858,India,5188546,Construction&Contracting-Civil
NBCC.NS,Nestle,20618.7,-0.21,6868.64,India,89874,FoodProcessing
NCC.NS,Network18,55,-0.72,198796.67,India,770915,Media&Entertainment
NHPC.NS,NewIndiaAssur,104.85,1.65,5758.22,India,913147,Miscellaneous
NLCINDIA.NS,NHPC,42.95,-0.23,17279.28,India,6670845,Power-Generation&Distribution
NMDC.NS,NIIT,356.3,-0.31,43143.42,India,110468,Computers-Software-Training
NOCIL.NS,Nippon,231.85,-2.6,4796.31,India,204694,Miscellaneous
NTPC.NS,NLCIndia,79.85,1.14,14448.62,India,1009828,Power-Generation&Distribution
NH.NS,NOCIL,213.8,0.14,11072.29,India,189505,Petrochemicals
NATIONALUM.NS,NTPC,167.1,-1.76,3562.89,India,16314641,Power-Generation&Distribution
NAVINFLUOR.NS,NuvocoVistas,333,-0.1,162031.29,India,167058,Cement
NAZARA.NS,OberoiRealty,923.4,-0.03,11893.3,India,875720,Construction&Contracting-RealEstate
NESTLEIND.NS,ONGC,160.1,0,33575.03,India,11374283,OilDrillingAndExploration
NETWORK18.NS,OilIndia,259.2,-2.11,28107.78,India,2410365,OilDrillingAndExploration
NAM-INDIA.NS,OlectraGreente,682.7,0.59,5603.65,India,1476004,Telecommunications-Service
NUVOCO.NS,One97Paytm,644.25,-0.12,40837.39,India,1113614,OnlineServices
OBEROIRLTY.NS,OracleFinServ,3289.85,-0.29,201410.27,India,61477,Computers-Software
ONGC.NS,OrientElectric,221.95,-2.31,28423.38,India,378134,ConsumerGoods-Electronic
OIL.NS,PageIndustries,38019,-1.31,4722.78,India,19241,Textiles-ReadymadeApparels
OLECTRA.NS,PatanjaliFoods,954.95,-0.08,45690.6,India,277316,VegetableOils&Products
PAYTM.NS,PBFintech,582.75,-2.03,42405.91,India,355458,MultilineInsurance&Brokers
OFSS.NS,PCBL,119.3,-0.46,34568.7,India,453296,CarbonBlack
ORIENTELEC.NS,Persistent,4317.4,-0.88,26230.53,India,367600,Computers-Software
POLICYBZR.NS,PetronetLNG,233.9,-0.19,4503.13,India,1692146,OilDrillingAndExploration
PCBL.NS,Pfizer,3765.9,-0.27,32995.73,India,8937,Pharmaceuticals
PIIND.NS,PhoenixMills,1361.5,0.82,35085,India,346565,Construction&Contracting-RealEstate
PNBHOUSING.NS,PIIndustries,3153.5,0.01,17228.14,India,495487,Pesticides&AgroChemicals
PNCINFRA.NS,PidiliteInd,2408.6,-0.98,24319,India,250464,Chemicals
PVR.NS,PNBHousingFin,417.35,1.1,47844.31,India,1321714,Finance-Housing
PAGEIND.NS,PNCInfratech,280.15,-1.63,122432.57,India,274678,Construction&Contracting-RealEstate
PATANJALI.NS,PolyMedicure,951.9,2.61,53458.48,India,156413,Hospitals&MedicalServices
PERSISTENT.NS,Polycab,3138.85,1.39,10831.8,India,290136,Cables-Power&Others
PETRONET.NS,PolyplexCorp,1282.25,1.48,7186.94,India,81249,Packaging
PFIZER.NS,PoonawallaFin,311.1,0.55,9135.44,India,3346299,Finance-NBFC
PHOENIXLTD.NS,PowerFinance,161.55,-0.12,47005.11,India,6616433,Finance-TermLendingInstitutions
PIDILITIND.NS,PowerGridCorp,229.95,-0.15,4025.3,India,6198143,Power-Generation&Distribution
PEL.NS,PrajIndustries,345.8,1.04,23890.85,India,301499,Engineering-Heavy
PPLPHARMA.NS,PrestigeEstate,450.7,2.62,42650.52,India,916149,Construction&Contracting-RealEstate
POLYMED.NS,PrincePipes,590.6,-0.28,160400.54,India,60814,Plastics-Tubes/Pipes/Hoses&Fittings
POLYCAB.NS,PrismJohnson,129.1,11.15,6352.8,India,8534729,Cement-Major
POLYPLEX.NS,PriviSpecial,1099.15,-0.92,18066.83,India,17343,Chemicals
POONAWALLA.NS,Procter&Gamble,4709.15,-1.05,6529.74,India,6577,Pharmaceuticals
PFC.NS,PandG,14075.65,0.49,6498.33,India,2632,PersonalCare
POWERGRID.NS,PNB,48.55,-1.12,4293.58,India,30538280,Banks-PublicSector
PRAJIND.NS,PVR,1501.2,-2.98,7816.9,India,929406,Media&Entertainment
PRESTIGE.NS,QuessCorp,368.8,-0.54,14704.68,India,314811,Engineering
PRINCEPIPE.NS,RadicoKhaitan,1097.8,-1.17,5466.7,India,86483,Breweries&Distilleries
PRSMJOHNSN.NS,RailVikas,74.45,-0.73,14674.71,India,7903694,Miscellaneous
PGHH.NS,RainIndustries,158.3,-0.47,15522.97,India,1421792,Cement-Major
PNB.NS,RajeshExports,558.8,-0.97,5324.35,India,406391,DiamondCutting&Jewellery&PreciousMetals
QUESS.NS,RallisIndia,204.45,-0.82,16499.13,India,274675,Pesticides&AgroChemicals
RBLBANK.NS,RashtriyaChem,103.25,0.39,3975.92,India,3710463,Fertilisers
RECLTD.NS,RatnamaniMetal,2130.75,0.08,17552.98,India,15083,Steel-Tubes&Pipes
RHIM.NS,RattanindiaEnt,40,3.63,5696.18,India,3632009,Miscellaneous
RITES.NS,Raymond,1444.8,2.72,14934.85,India,392648,Textiles-Woollen&Worsted
RADICO.NS,RBLBank,149.45,-3.3,5529.08,India,7461705,Banks-PrivateSector
RVNL.NS,REC,122.85,-0.32,9618.57,India,2394983,Finance-TermLendingInstitutions
RAIN.NS,Redington,168.65,-2.18,8960.54,India,2106289,Computers-Hardware
RAINBOW.NS,RelaxoFootwear,811.8,-0.68,32349.16,India,747581,LeatherProducts
RAJESHEXPO.NS,Reliance,2352,0.5,13181.72,India,5664207,Refineries
RALLIS.NS,RestaurantBran,94.05,-1,20208.83,India,293830,ConsumerFood
RCF.NS,RHIMagnesita,641.5,0.1,1591325.25,India,182155,Cement-Products&BuildingMaterials
RATNAMANI.NS,RITES,347.8,0.04,4651.28,India,186687,Diversified
RTNINDIA.NS,Rossari,698.05,1.55,13068.08,India,257863,SpecialityChemicals
RAYMOND.NS,Route,1278.25,2.15,8357.7,India,205978,ITServices&Consulting
REDINGTON.NS,MOTHERSON,69,0.44,3850.13,India,10130763,AutoAncillaries-Auto,Truck&MotorcycleParts
RELAXO.NS,SanofiIndia,5966.5,0.43,7981.8,India,34429,Pharmaceuticals
RELIANCE.NS,SapphireFoods,1168.85,-1,34138.79,India,102199,Hotel,Resort&Restaurants
RBA.NS,SaregamaIndia,326.1,1.62,13741.22,India,134646,Media&Entertainment
ROSSARI.NS,SBICard,759.15,-1.42,7427.17,India,393082,FinanceTermLending
ROUTE.NS,SBILifeInsura,1123.4,-1.93,6287.52,India,1033060,Life&HealthInsurance
SBICARD.NS,SchaefflerInd,2855,-2.99,482196.77,India,410974,Bearings
SBILIFE.NS,ShardaCrop,457.1,-0.03,71821.24,India,126980,Pesticides&AgroChemicals
SJVN.NS,SheelaFoam,1056.55,-0.48,112440.52,India,15089,Miscellaneous
SKFINDIA.NS,Shilpa,256.9,1.76,44624.7,India,3588776,Pharmaceuticals
SRF.NS,ShippingCorp,94.8,4.93,4123.98,India,4737392,Shipping
MOTHERSON.NS,ShoppersStop,592.1,1.5,10308.3,India,465380,Retail
SANOFI.NS,ShreeCements,24758.95,-2,2229.94,India,20893,Cement-Major
SAPPHIRE.NS,ShreeRenuka,47.5,2.81,4415.77,India,13196374,Sugar
SCHAEFFLER.NS,ShriramFinance,1366.55,2.04,6492.25,India,529941,Finance-Leasing&HirePurchase
SHARDACROP.NS,ShyamMetalics,301.4,1.98,89332.14,India,166117,Iron&Steel
SHOPERSTOP.NS,Siemens,3261.75,-1.63,10110.33,India,270513,Infrastructure-General
SHREECEM.NS,SIS,376.35,-0.8,51167.36,India,418122,Miscellaneous
RENUKA.NS,SJVN,33,-0.9,7688.13,India,1102253,Power-Generation&Distribution
SHRIRAMFIN.NS,SKFIndia,4152.65,-1.14,116157.52,India,21023,Bearings
SHYAMMETL.NS,Sobha,461.8,-1.13,5484.53,India,807352,Construction&Contracting-RealEstate
SIEMENS.NS,SolarInd,3844.6,-0.43,12968.32,India,12754,Chemicals
SOBHA.NS,SonaBLW,464.75,-0.72,20529.86,India,1081397,AutoAncillaries-Castings/Forgings
SOLARINDS.NS,Sonata,825.4,3.38,4379.98,India,1504270,Computers-SoftwareMedium&Small
SONACOMS.NS,SRF,2470.45,-0.53,34789.81,India,431870,Diversified
SONATSOFTW.NS,StarHealth,594.55,-0.14,27206.68,India,139522,Diversified
STARHEALTH.NS,SBI,540.3,-1.02,11573.13,India,21156372,Banks-PublicSector
SBIN.NS,SAIL,82.65,0.43,73230.27,India,12688176,Steel-Large
SAIL.NS,SterlingWilson,305.6,0.59,34583.63,India,397750,PowerGeneration/Distribution
SWSOLAR.NS,SterliteTechno,158,-0.69,5797.03,India,322721,Cables-Telephone
STLTECH.NS,SudarshanChem,416.45,-0.95,6297.57,India,93143,Dyes&Pigments
SUMICHEM.NS,SUMITOMO,425.85,-0.13,2882.97,India,167737,Pesticides&Agrochemicals
SPARC.NS,SunPharmaAdv,194.95,0.26,21256.12,India,1152380,Pharmaceuticals
SUNPHARMA.NS,SunPharma,995.5,-0.93,238853.8,India,2174563,Pharmaceuticals
SUNTV.NS,SunTVNetwork,420.1,-0.94,6326.55,India,238802,Media&Entertainment
SUNDARMFIN.NS,SundaramFin,2295,0.04,16555.49,India,5843,Finance-Leasing&HirePurchase
SUNDRMFAST.NS,Sundram,1025.5,-3.15,25498.34,India,166165,Fasteners
SUNTECK.NS,SunteckRealty,302.1,1.43,21548.66,India,342358,Construction&Contracting-RealEstate
SUPRAJIT.NS,SuprajitEng,357.3,0.15,4425.12,India,67927,AutoAncillaries
SUPREMEIND.NS,SupremeInd,2598.7,-1,4944.77,India,203247,Plastics
SUVENPHAR.NS,SuvenPharma,472.05,1.51,33010.47,India,366765,Pharmaceuticals&Drugs
SUZLON.NS,SuzlonEnergy,8,-0.62,12016.74,India,36980183,Power-Generation&Distribution
SWANENERGY.NS,SwanEnergy,212.35,-2.48,9018.47,India,181564,Trading
SYNGENE.NS,Symphony,988.75,-0.87,5604.28,India,37735,ConsumerGoods-WhiteGoods
TCIEXP.NS,SyngeneIntl,615.85,-0.32,6917,India,389991,Miscellaneous
TCNSBRANDS.NS,TanlaPlatforms,659.1,0.75,24722.34,India,525927,Computers-SoftwareMedium&Small
TTKPRESTIG.NS,TataChemicals,933.4,0.14,8951.7,India,1912439,Chemicals
TV18BRDCST.NS,TataCoffee,205.4,-1.13,23778.95,India,1660562,Plantations-Tea&Coffee
TVSMOTOR.NS,TataComm,1193.25,-1.6,3836.26,India,672020,Telecommunications-Service
TMB.NS,TCS,3089.6,-1.31,34007.63,India,3298034,Computers-Software
TANLA.NS,TATACons.Prod,700.85,-0.88,65109.78,India,1235220,Plantations-Tea&Coffee
TATACHEM.NS,TataElxsi,6307.2,-0.94,39279,India,69527,Computers-Software
TATACOMM.NS,TataInvCorp,2069.9,-0.6,10472.72,India,30971,Finance-Investments
TCS.NS,TataMotors,469.4,-0.76,155907.65,India,7368610,Auto-LCVs&HCVs
TATACONSUM.NS,TML-D,241.3,-0.23,61813.84,India,1995454,AutoAncillaries
TATAELXSI.NS,TataSteel,108.1,0.46,132172,India,62100775,Iron&Steel
TATAINVEST.NS,TataTeleservice,61.45,-1.44,12013.03,India,1410214,Telecommunications-Service
TATAMTRDVR.NS,TCIExpress,1497,-1.69,5735.25,India,35596,Transport&Logistics
TATAMOTORS.NS,TCNSClothingC,462.45,0.74,2854.41,India,44735,Textiles-General
TATAPOWER.NS,TeamLeaseSer.,2171.65,0.31,1130793.6,India,4266,Miscellaneous
TATASTEEL.NS,TechMahindra,1013.9,-1.1,3712.82,India,1953837,Computers-Software
TTML.NS,TejasNetworks,623.05,-2.2,98770.36,India,300814,Telecommunications-Equipment
TEAMLEASE.NS,RamcoCements,742.85,-1.69,10490.35,India,321854,Cement-Major
TECHM.NS,TataPower,193.45,-1.93,26440.19,India,6753761,PowerGeneration/Distribution
TEJASNET.NS,Thermax,2218.95,-2.16,2669.79,India,17479,Infrastructure-General
NIACL.NS,ThyrocareTechn,504.4,1.97,22787.14,India,238532,Hospitals&MedicalServices
RAMCOCEM.NS,Timken,3029.45,0.29,228098.9,India,87488,Bearings
THERMAX.NS,TitanCompany,2569.3,-0.33,12270.17,India,687292,Miscellaneous
TIMKEN.NS,TorrentPharma,1593.35,-0.08,53926.2,India,392791,Pharmaceuticals
TITAN.NS,TorrentPower,533.4,0.4,25636.1,India,253027,Power-Generation&Distribution
TORNTPHARM.NS,TransportCorp,607.6,0.03,4712.76,India,22931,Transport&Logistics
TORNTPOWER.NS,Trent,1359.4,-0.12,48324.97,India,212326,Retail
TCI.NS,Trident,31.05,-1.11,15822.94,India,4835001,Textiles-Spinning-CottonBlended
TRENT.NS,TriveniEngg,284.7,3.23,6232.03,India,743950,Sugar
TRIDENT.NS,TriveniTurbine,337.9,1.17,10924.49,India,492391,ElectricEquipment
TRIVENI.NS,TTKPrestige,717.85,1.02,9950.41,India,23253,DomesticAppliances
TRITURBINE.NS,TubeInvestment,2722.25,0.8,52572.38,India,157564,AutoAncillaries
TIINDIA.NS,TV18Broadcast,29.55,-0.17,5065.93,India,2855347,Media&Entertainment
UCOBANK.NS,TVSMotor,1170.15,2.2,55592.32,India,2292305,Auto-2&3Wheelers
UFLEX.NS,Uflex,405.05,2.57,2924.93,India,1171380,Packaging
UNOMINDA.NS,UltraTechCement,7515.9,-1.05,216973.77,India,341302,Cement-Major
UPL.NS,UnionBank,72.55,-1.29,49586.09,India,7243726,Banks-PublicSector
UTIAMC.NS,UnitedBrewerie,1410.65,0.74,37298.31,India,275947,Breweries&Distilleries
ULTRACEMCO.NS,UnitedSpirits,758.1,-2.18,55086.48,India,989817,Breweries&Distilleries
UNIONBANK.NS,UNOMinda,515.3,-0.4,29527.4,India,321198,AutoAncillaries-Headlamps&lights
UBL.NS,UPL,735.95,-0.37,55240.97,India,1012743,Chemicals
MCDOWELL-N.NS,UTIAMC,675.4,-1.72,8576.48,India,278752,Finance-Investment
VGUARD.NS,V-GuardInd,259.3,0.33,11206.28,India,100678,ElectricEquipment
VMART.NS,V-MartRetail,2171.75,0.88,4294.08,India,13682,Retail
VIPIND.NS,VaibhavGlobal,311.1,-0.45,5133.63,India,130917,Retail
VAIBHAVGBL.NS,VardhmanText,313.7,-0.95,9070.01,India,139947,Textiles-Spinning-CottonBlended
VTL.NS,VarrocEngineer,268.6,0.41,4103.84,India,396171,Engineering-Heavy
VARROC.NS,VarunBeverages,1440.05,1.81,93539.6,India,2645677,FoodProcessing
VBL.NS,VedantFashions,1278.7,0.61,31044.28,India,122718,Retailing
MANYAVAR.NS,Vedanta,281.55,0.7,104657.74,India,9731032,Mining&Minerals
VEDL.NS,VijayaDiagnost,381.6,0.39,3895.04,India,74741,Hospital&HealthcareServices
VIJAYA.NS,VinatiOrganics,2003.45,1.81,20591.87,India,54443,Chemicals
VINATIORGA.NS,VIPIndustries,578.8,-0.92,8199.86,India,217571,Household&PersonalProducts
IDEA.NS,VodafoneIdea,6.05,0,29451.21,India,28209620,Telecommunications-Service
VOLTAS.NS,Voltas,851.05,1.9,28159.95,India,1743643,Diversified
WELCORP.NS,WelspunCorp,221.55,3.05,5794.18,India,987107,Steel-Tubes&Pipes
WELSPUNIND.NS,WelspunIndia,82.4,0.67,8141.6,India,1227124,Textiles-Weaving
WESTLIFE.NS,WestlifeFood,685,-3.05,10681.63,India,92152,Hotel,Resort&Restaurants
WHIRLPOOL.NS,Whirlpool,1327.7,-0.03,16844.77,India,242202,ConsumerGoods-WhiteGoods
WIPRO.NS,Wipro,360.8,-1.93,198008.74,India,3737972,Computers-Software
YESBANK.NS,Wockhardt,170,-2.33,2449.5,India,467263,Pharmaceuticals
ZFCVINDIA.NS,YesBank,16.55,-0.6,47589.59,India,267886872,Banks-PrivateSector
ZEEL.NS,ZeeEntertain,198.05,-2.82,19023.09,India,13033724,Media&Entertainment
ZENSARTECH.NS,ZensarTech,265.95,1.2,6022.85,India,507114,Computers-Software
ZOMATO.NS,ZFCVINDIA,10248.75,-0.23,19439.4,India,100056,AutoAncillaries-Others
ZYDUSLIFE.NS,Zomato,54.15,1.59,46317.26,India,62022927,OnlineServices
ZYDUSWELL.NS,ZydusLife,517.1,0.23,52341.08,India,1540176,Pharmaceuticals&Drugs
ECLERX.NS,ZydusWellness,1529.2,0.82,9730.63,17238,Vanaspati&Oils





